"control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","control","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer","cancer"
-0.930895161007995,-0.751885443954395,-0.545781227750382,-1.07851867271631,-0.994676688466571,0.0155472665318074,-0.853963107854177,4.01686014440695,-0.399641165626103,-1.08504989630058,0.197053104447699,-1.10788845666523,-1.08632122125994,0.311542427307973,-1.09248078809248,2.15319415629711,0.6234925625224,1.40006733895005,3.41644413531557,-1.11636401699833,-1.11875184850913,-1.08722535103352,1.26677335819947,1.41828455792673,0.723841064425683,-0.89063254175786,-1.11403404908038,-0.0726451797063875,-0.0831807934247465,-1.11001425475573,1.72832727672991,-1.08893377099556,-0.34351635697826,-1.09778703894648,1.10125718090444,-0.701716821447161,2.53025563309236,-1.11779583017995,-1.09410809802138,-1.02054609329755,-1.10253502267962,-1.10833253793049,-1.09703782873729,0.623306049998661,-0.808459954336793,-1.08643920555683,-1.09875841585232,-0.626270353765383,0.177847730477659,-1.09240518504959,-1.09586612697368,-0.57612488460303,-1.09203553691152,2.7709469820438,0.734754145639325,-0.419381470165302,1.38640173369829,-1.08160505420437,1.8651883083004,-0.852317902320009,-0.794238193641735,-1.11245326896911,0.0331654433588617,-0.15472970074693,-0.423263064769605,-1.10085234299099,-0.889917651846213,-1.09822808632844,-0.407782001413331,-0.195369758710488,2.1267590822603,-1.10380017171893,-0.392951416945404,0.642076498928682,0.126382873528248,-0.190982170213661,0.389013526293503,-0.226643092051922,0.58279647944803,0.702373059277059,0.940288277721745,3.41871320007271,-1.10317425434359,-0.84560879900675,-0.839390830895898,-0.584570233687092,-0.847681205425869,-0.327458030781012,-0.835761096049457,-0.840348478786567,4.03285733925206,-0.835758521924103,-0.845358041689378,0.936034625161463,-0.8195054223194,-0.849669594637228,0.434864512894634,2.05412220058663,2.7994978181545,1.29416225954403,2.9055883856724,3.43450414733198
-0.839996352777392,-0.848271207216865,-0.851687276281316,-0.159610300808506,-0.75190469990915,-0.516435850728795,-0.826845490417721,-0.83274061841814,-0.84073146817369,-0.824385721166253,-0.829081040314343,0.113970049083631,-0.825049937156748,-0.835505224054169,-0.832815489359999,-0.838779138229608,-0.828287026631386,2.95927784497131,-0.828492423455022,-0.852269962690256,-0.85468124419683,-0.829691494028396,-0.837740153230113,-0.84536044468568,-0.515047646403981,-0.85492356055074,-0.851690133961105,-0.818276621160246,-0.837804119106009,-0.844980682884372,-0.823963753671609,-0.824660003597752,-0.824740104477561,-0.8367831332454,3.21743275154942,-0.676671399219701,-0.821726587267904,0.13545948048144,-0.833105150999813,-0.834241007967252,-0.840704617675334,-0.846588191140679,-0.836515100076541,-0.822029670887562,-0.840841183882375,0.0811755487103944,-0.834628483217196,-0.84355239084725,-0.836399091351412,-0.828598539335845,-0.832889534975301,0.24838942115287,-0.826844112626026,-0.273004554860231,-0.822915681403733,1.55185976674367,-0.836393962096228,-0.823771772488356,-0.835388403485913,-0.847786001022414,0.149062802338151,-0.847526430941675,3.17242753426353,-0.823262829069221,0.239151717792735,0.25108273346372,-1.14931859673549,-0.369697614331252,-0.33378017077788,1.25381082386857,0.51592156016285,3.89024021735355,0.201200342075859,-1.16916948161228,-1.06702102520011,0.147555545640554,-1.14467599748584,0.551594619451846,-1.14559873029052,0.885157076509856,0.963383648265352,-0.917148825448868,1.63659904547827,-0.253320927922561,0.436395921884048,0.0135686729943481,1.31809626616295,0.837428005880418,0.955161089146282,0.0457745886693949,-0.368872955764396,0.629105948211296,0.563856754812185,-0.439366892349607,2.05285771343711,0.44199184076011,0.675806303700986,-0.450852837540929,1.38572001431563,-1.14399663118555,-0.282119175991679,-1.17423295400369
0.0625080146627693,0.102895134021271,-0.00304313416219205,0.215346530924988,-1.16310916753764,1.02812986161642,-0.476408411254828,-1.15475884363981,-1.16166495495862,-0.690671204913644,0.90258237214624,0.560780518291538,-0.471593484868102,-0.053921152575696,-1.14843903791715,-1.15544438469265,1.27945400386466,0.327208169602565,1.97404945541175,-1.01643192030495,0.242497336357396,-0.068154845802732,0.521263401279794,-1.16468634905849,0.143110415618256,-0.771034229812467,0.270565687616806,-1.13552858006902,-1.15888199073077,0.168920086807048,0.542191444808874,-0.467141624168027,2.35088198043161,-1.15403380006146,0.869048696554409,1.23322926220052,-1.1367352175007,0.613052633551287,1.40506358433002,0.185120084807908,0.213715233811394,1.41878551305974,1.4622241334297,2.81258737382843,-0.758544522585462,-0.738889900087906,-0.434657854007938,0.781753591313576,-1.03087058910394,0.255873826923553,1.22672467270824,0.11263829812751,4.04408385054071,0.0864521054649223,-1.1035429539792,-0.242012578028831,-0.152076530020294,-1.10487178499501,0.353612291438517,-0.892294927498207,1.68427924131606,0.762000687545646,1.12312051329193,2.4981801913206,-0.532525903073284,-0.635988528383101,-0.743930262771474,1.55757555501856,1.26668611634648,1.58044043182145,-1.12145559478771,-0.486586593765135,0.424665411959716,0.639284834193785,-1.11520603595204,1.52473333769588,-0.944591123825602,0.0322222447421458,-1.11335814271959,1.27019784043038,-1.11852221432062,1.63587269955654,-0.88373058520704,-1.13225767337596,-0.955861160732278,-0.813046794361035,-1.13315425543549,-1.10767800332771,0.780897970184507,-0.693646909661632,-1.11660306285664,-1.12742377026899,-0.00737071060265477,0.629820265797597,-1.10709275471587,-0.968790494324733,-0.235356630421233,-1.04960022681103,1.18659919210613,0.962633976950329,-0.0267531839535193,1.53353233330157
-0.361593903716823,2.42103440189718,-0.122089372777733,-0.0962774688470241,-1.13014381342354,0.458271849774447,0.633883446066417,0.0697083542559425,-1.12859151055698,-0.42966329141494,-0.805098858560999,-0.142451806551502,-0.942676508582728,2.12899404866586,-1.11591287078735,-0.535802875198297,1.07805793580472,-1.13832127226957,-0.356563818566413,-0.89696066350396,0.0702521265689471,0.980205680985523,1.18192347502259,1.29544087194957,3.19741732648757,-0.54569771300603,0.08670470767699,-0.282689204468437,-1.12577873480051,-0.968209154091819,0.354098109934444,1.21175572976261,0.034376314436711,4.55456729214253,-0.195407903670517,-1.13731963400357,-0.255069985097893,-0.312291627699917,-1.11764611244216,0.410689003959801,-1.12614764970435,1.42162599882651,0.605090732195956,0.624989712408852,2.03442172692748,-1.10995006715761,0.133087025406895,0.221140238525722,1.28467455595674,0.776235131906661,0.788891205403258,-0.12594946723281,-0.358494340520622,-0.193681385118115,0.432766085690012,0.106791850054635,1.52839478955692,-1.1048572101048,0.112106500282806,0.159869619850113,1.40784373784923,-0.602338638421388,0.736865577490654,-1.10584283532936,-1.12620993116806,0.322978668724839,-0.0723676153704191,0.787267214502183,-1.11791955794034,0.975442038704658,0.29610908425157,-1.12755675336751,-0.159107831687016,-1.1358534575195,1.15943705039925,0.472404922208031,-0.810238400066212,-0.287025276249443,-1.11334357351553,-1.11863837059906,1.20531772023759,-0.687364120347263,1.88160687846184,-0.203905200488324,1.2261582367862,-0.820253452002618,0.519551269181587,-1.1076634092934,-0.081116185561058,-0.761644971621322,-1.11658828615369,-1.12740862715609,-0.508987872342703,-0.409034526449045,0.557853110384929,-0.900065257625898,1.49123855873739,0.553021997670302,0.118476343647771,1.22006580755773,-1.13865101707035,0.174830703206531
-1.12442739904722,0.182211027164864,0.83790739427325,1.05054833702739,1.69567291790048,3.46389962290057,-1.10924575857139,-0.310569930006783,-0.105437052623562,-1.07287808191618,-0.992252796954892,0.614945407880503,0.220194639148734,-0.27504735066002,4.01236878651401,-0.0522621923703249,-1.07963301133218,-0.465703190649078,-1.07384602465475,-1.10403213144899,0.523360715909873,-1.07519975398077,2.44016873847105,0.424865548676426,1.47832359557947,2.90965753567891,-0.668873673371731,-0.826669210488772,0.172586472723688,1.50529252364412,0.916057476153952,1.37867057645068,-0.0393682062792622,-0.714041867031914,0.557592841170008,0.364053976309739,-1.06878445202439,1.88093232255489,-1.08192051118134,0.547496957429428,-0.453115565687156,1.28885963575846,-1.0848726591191,2.38998912349368,-1.0895089104864,0.486116805964811,-1.08642481567197,-0.368504824998989,-0.995617416986308,-1.08008672005945,0.699786821699649,0.944385192919021,-1.07965236136697,-0.102884939675069,-0.137808981221488,0.983291844094741,0.377822943957148,-0.589218605662015,-0.0977152311980979,-1.09852415582066,1.05640425188962,1.33448033142962,-0.723728558370438,1.5549640014051,-0.280239840479815,2.12255843686437,-0.356032924575901,0.454452628150285,-1.08198884582017,0.680679732661494,-0.201308798226618,-1.09149940942763,-1.06335711359057,-0.282309851028202,-0.401849154149717,0.778865620275259,-0.235029051216709,0.665999749946898,-1.07811317012336,-0.140462376225758,0.984665723164807,-1.07141399155161,1.0537904166359,-1.09625439658068,-0.412115414210006,0.863875184947373,1.37370500465934,1.35160543668821,3.27528704677632,-0.210892275459764,0.14178325137785,-0.147333953764577,0.524438374485004,-1.17214524736095,0.936470380778516,0.683947253215757,-0.618465308843481,3.99596735410744,0.115476592970918,-1.16739233403025,-1.19565990459404,-0.203641600868955
-1.18049191810519,0.639266740332636,-1.1958824959079,0.654913562334632,0.878677294168723,-1.17714599788894,2.23868970725899,-0.125309526288154,0.54286562199811,0.163658851025638,1.45529184205256,1.30612507145756,1.57938435813722,-0.266284594882941,-0.303204794557326,0.680714282935797,0.640144043933475,-1.1945346398157,1.45342807463904,-1.19693126069758,0.365819877911584,-1.16579127230616,1.46471097864493,-0.441089974988495,-1.17308960502439,-1.20193671218835,1.5456725588974,0.116340404913644,-1.10075758125247,0.292341699222875,-1.16585459583325,0.977872610960399,-0.460387002371881,-1.1774115136871,0.385087590333355,-0.285399016154341,0.501960876779689,-0.484220805983327,0.138373512222806,0.209540211019297,-1.18241164239793,-1.1881829051672,1.17518004527735,-0.487435927027783,1.70916984520338,-0.235581966158858,-1.17933659819608,-1.18514599348386,0.44248666301466,-0.0288410663470946,0.435964120226317,-0.876088318519021,-1.17293748445161,-1.18177646018486,-1.15884033768793,-1.19021394720184,0.824333223360672,0.0614105160058413,2.351969834263,-1.19104542341719,0.754769716674885,1.13151621078949,-1.1892242591881,-1.16154253146178,0.276328151049783,0.737124236070566,1.17958417440712,1.42741975862566,1.55324787929909,2.82776533778281,-1.02199346154816,-0.0745785504462937,-0.687263588656976,0.0518029038382776,-1.0831297955854,0.231745783157343,0.138852987432095,-1.1122888574993,3.79351690230643,-0.640644162263253,-1.0864226359795,-0.327942318106173,0.561300380760197,-1.09984253392226,0.61260589704215,0.883137310289582,2.21288836024572,0.542470244831166,1.30511596063299,3.18279254802203,-1.08436442909667,-0.164346511011151,0.540435201104559,1.31137992916052,0.369027505103031,1.2117125961745,-1.06942144482614,-1.10574558175659,0.378245886459264,-0.135082756623677,-0.389769438702426,1.31681009880193
-1.0922761973803,-0.224728042475287,-0.93174871352982,1.08612804726661,-1.09769802696192,2.69258660605713,-1.0773240800907,0.382127258073828,-0.178078946986186,-0.573166346840512,-0.130938317148022,-1.09914079046381,0.452323893973688,-1.09108362516977,-1.08389934534133,-0.343294037433546,-0.632341903040641,0.0866648779651823,-0.0178457408810848,-1.10763624249831,-0.444025004989772,-1.07871434734976,2.33842529422596,1.0424788287522,-1.08514870132029,1.52075870935766,-0.93132871636986,0.677277827982286,-1.09322697882871,0.0788783130057062,-0.325722920560934,0.407895654607994,0.484241981241152,-0.218981830756809,-1.08117838463123,-1.1049550914219,-0.518059073000416,-0.0225828024942954,-0.427219427687831,2.01583995688287,-1.00308161047985,0.120241150923098,0.808825632088091,-1.07958343034746,-0.388889149207439,-1.0778234650156,-0.423880034044694,-0.0503634133960153,1.08942529962864,1.52207869295596,3.28818015115229,-1.07207793407512,0.692198261067662,-0.0954091167967058,-1.12838689573963,-0.414546548483707,-1.06783671458844,1.28869690075829,-0.720023328579201,3.82345663784883,0.329113869769412,-1.16193054390242,-0.78143618143827,-0.343761834433157,-1.15165674314326,0.849258036796879,-1.14179440352825,0.696547049756337,0.933518621677053,0.724054349982016,0.196729742302644,0.110319439360474,-0.233399636899916,0.624336094503602,1.38758998281118,1.15345085577118,0.534915498132112,-0.101688173730991,-0.00893272574554633,0.869428291065806,0.697139516101361,-0.206225673717152,1.86009669993598,-1.15763467296417,0.3340540378559,-0.410245855629481,1.509112546359,-1.1325964546776,-1.14473474831852,-1.15141495302369,-1.14184196394323,-0.28242069111935,0.27635276728072,0.896662969933329,-1.13255280593642,0.959494794770742,-0.0725481226926832,-1.16415282126636,-0.102449915035399,-0.159210993028883,0.952723273131429,-1.16667024243294
-1.14962414305984,0.119039444454181,-1.1646792509247,-1.12722358632204,1.49027172976678,0.503915693729504,1.89957811004624,-0.373222467592525,2.25202409915472,0.357954584105291,0.913640724391235,0.0416571861696626,1.36945723602,0.521012758540409,-1.14097545981625,-1.14795614065397,-0.0650720080962496,-1.16357673488098,0.716269341359916,0.01201617655963,2.34095035413639,-1.13532195734404,1.22826645872606,1.31451068628668,-1.14231795959562,0.980652255487359,-1.1630289669409,0.327903603368996,1.25171853736762,1.31509519394695,1.64839430536698,2.53594435854135,-0.286668834242682,0.307754380973923,-0.182613938836833,-1.17061424604375,-1.1371119590631,-0.339633092719531,1.3327155816527,0.642253286586046,3.92433469879332,0.241588926611951,-1.15355955871486,-0.991410258531139,0.110317926844385,-1.14299995103292,0.635379841232829,-1.16208245176298,1.16438689679016,0.925344880620218,-0.127303223053185,2.00339340973339,-1.14957013420442,0.388776162815531,0.0410448409626985,1.07359755728116,1.33315801182972,1.09308074010266,0.0333641583712123,-0.246997052197526,-0.0144376199254328,0.694496551769019,-0.0077248282529774,2.17307151206797,-0.497531353990325,0.537383447636239,-0.385293279603485,1.49864340853446,-0.998674233060147,-1.14300191729918,-1.07480466895098,0.635655287924055,-0.649208186357757,-0.084302956361334,0.0802902503755663,-0.618553989586229,1.00479926864803,-0.319003552392082,-0.710721408965294,-1.1516904065631,-0.42509534249696,0.736837209244583,-0.819164029417109,-0.140166719124885,0.0672980428519205,-1.15880121925671,-1.16633405702971,1.42857801181918,-0.498406732224336,1.86818563550816,-0.531449199008608,0.13974391164067,-0.029705653202299,0.240467491983972,-1.14051826373279,0.802991218502743,-0.10333595945966,0.138336004130776,-1.14920309273624,-1.14437635535776,-0.887806154255647,0.579442996038281
-1.15750255953444,1.69487354984454,-0.549045494358954,0.603475664137929,1.31478297874127,-1.15413529538835,0.250085844441855,-0.758324862315083,0.241235364417494,1.07983070706163,1.48174360915469,1.82409499352189,2.78729779811725,-1.15716282181763,-0.778139216405009,-0.95892704678724,-0.857294684004796,-0.973719509354043,-0.774299149958903,0.0949151962303035,-0.649097796218303,4.19106730792735,-0.9612060817072,-0.966517826995688,0.508774398113789,-0.977549776654028,-0.972678122480704,-0.0197829260978885,-0.959626232359402,2.47911210474828,0.236416147131831,0.0901600904429893,3.52233978852526,-0.957153155472857,-0.441515424271861,-0.972122756811385,1.0794530869919,0.214417064586313,0.720225261628257,-0.954963519268107,-0.961455793384595,-0.00943695222034252,-0.447329353935803,-0.944868100572934,1.45075666272018,-0.945967658790778,-0.561857787542233,-0.964263469222589,0.643947898795478,-0.950261099715638,1.67612720400796,-0.940766677265704,0.0213319491320793,-0.0304858219465837,-0.384188363846332,-0.787556668142821,-0.955604128566807,0.676763960049632,-0.957549667613459,-0.969085720992897,-0.946576121677966,-0.573932719055584,-0.347889443995489,-0.942802853686529,-0.960473017942911,-0.959539577065081,-0.951858030983493,1.46814102291813,0.338353948472428,-0.556392200235233,1.11067827549804,-0.961860912529273,1.74920571712128,-0.875276449977443,-0.388098036337549,-0.956135832597241,0.0443535966730708,-0.526747345754849,-0.448248075177384,-0.954645056934986,-0.954738300653948,-0.943268607949766,-0.238790794207953,-0.96686378201405,0.974460218525443,-0.959003574420385,0.0914351363108967,0.419791678870218,-0.955829970016787,-0.341370470875785,-0.440881214609668,-0.865191556355603,0.319832025037742,0.77449849195832,0.715659880672908,4.13670846156768,-0.938858957122999,-0.282382177202024,-0.659126619297018,-1.09410530957485,-1.03006836474412,0.708166051893809
0.219848844863316,-0.0748166563113268,3.82866309110912,-0.532284344792107,-1.11284207197471,0.15295528396969,-1.09223034660497,-1.10415657134284,0.277170675084301,-1.09143518787793,1.83540714592125,0.546454911587096,-0.0898647634730163,3.76878936912036,-1.09884166167738,-1.01616748054675,-1.09840317249931,1.36835600290736,1.11568504388074,1.49887674051469,-0.179647717149348,-0.849946713201883,0.295756180783525,-0.246691464544055,-1.10011537619065,1.86569887039541,-1.12046053769558,-0.0838405931483263,-0.660846454124683,1.1024623386986,-1.09235233762308,1.10781348061711,-1.09125568012447,-1.10418069815804,-0.598882951823766,-0.617661095430276,-0.916892904638171,-0.874628699861203,0.450783871449715,-1.10242164376008,-1.01898367495796,-1.11474434077676,-0.362895270823282,0.25997162095362,-1.10807906975654,-0.651090200513537,-0.44520626748954,-1.11170759884344,0.852122099205294,1.00130220472712,-0.929457580642044,1.60256184939426,-0.649190544397089,2.25136862283006,-0.710370220044511,0.567931641117662,-0.606735791297915,0.496661266276048,-0.657938095057774,-1.11724892676331,-1.0931872557812,-0.944810629503109,-0.67138243742837,0.585499160568878,0.0252177084090468,1.39463730342602,-0.127653499162217,0.363073450150829,0.957378287208297,-1.09281757404163,-0.657614064725907,-1.11025318139747,-0.645695014041577,-0.503228392931303,0.920143039730773,1.14178247946884,3.74985775723181,-1.12734823993679,-0.919690526627549,-0.922476349257208,0.173568437002241,-0.911140293377904,-0.928258116988463,-0.756040903094273,-0.926779820450808,4.18816611950531,-0.93613134293645,-0.913418399103324,0.107809972939982,-0.928889871322786,-0.919845548957303,1.69396027553234,2.24674291687237,2.8390158776456,2.65425331911475,3.73280979696468,3.81639633104084,-0.938565470571554,-0.920858397600935,-0.914736398033889,0.862199609756659,0.337700082656619
